year,city,sector,stage,investor_type_mix,new_or_existing,capital_inr_mn,rounds,disclosed_only,notes
2026,Bengaluru,healthtech / wearables,Series C,unknown,new_or_mixed,4176.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,fitness/healthtech,Series G,Sovereign,new_or_mixed,4141.2,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,logistics,Series F (tranche),/PE,new_or_mixed,4045.5,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,EdTech / Healthcare Education SaaS,Series C,unknown,new_or_mixed,3915.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,fintech lending green,Series B extension / growth equity,,new_or_mixed,3805.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,wealthtech / financial services,growth,VC,new_or_mixed,3500.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,wealthtech / financial services,Series C,VC,new_or_mixed,3500.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,proptech / workforce housing,Growth commitment (debt + quasi-equity + equity over 30 months),,new_or_mixed,3480.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,proptech / workforce housing,Growth commitment,,new_or_mixed,3480.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,Foodtech / 10-min food delivery,Series B,/VC/Venture Debt,new_or_mixed,3306.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,Aerospace / drone logistics,Series A,/Hedge Fund/VC,new_or_mixed,3219.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Delhi NCR,travel-tech / visas,Series C,/VC,new_or_mixed,3132.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,San Francisco,AI infrastructure / agentic tooling,Series A,,new_or_mixed,3045.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,EV battery swapping / Battery-as-a-Service,Series A,,new_or_mixed,3045.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,fintech,IPO (planned),unknown,new_or_mixed,3000.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,D2C Streetwear / Fashion,Shark Tank India Deal,unknown,new_or_mixed,3000.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Gurugram,wealthtech,Series A,/VC,new_or_mixed,2800.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,AI enterprise software services,seed,,new_or_mixed,2784.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Pune,cleantech / circular economy / PET recycling,Credit line / project financing,,new_or_mixed,2740.5,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,D2C jewellery,Debt,,new_or_mixed,2700.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,spacetech analytics,Aggregate,unknown,new_or_mixed,2514.3,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Hyderabad,data centres / digital infrastructure,Growth capital,,new_or_mixed,2500.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,ecommerce,ESOP buyback,CVC-corporate,new_or_mixed,2175.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,d2c travel,Series A,/VC/Venture Capital,new_or_mixed,2175.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Delhi NCR,wealthtech,Pre-seed / Talks,Venture capital,new_or_mixed,2175.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Ahmedabad,EV motorcycles,growth equity,,new_or_mixed,2175.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,fintech / NBFC,equity (first institutional),,new_or_mixed,2150.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,Foodtech / 10-min food delivery,Private round (series unspecified),CVC-corporate,new_or_mixed,2088.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Gurugram,ev battery swapping,series_c,VC/impact_fund,new_or_mixed,1855.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Kolkata,foodtech/qsr,debt,unknown,new_or_mixed,1850.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,ai agents,Series A,,new_or_mixed,1827.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,spacetech launch,Series A,/CVC-corporate/VC,new_or_mixed,1783.5,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,Foodtech / 10-min food delivery,Private round (reported),unknown,new_or_mixed,1740.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,Spacetech Propulsion,Pre-Series B,/VC,new_or_mixed,1740.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Delhi NCR,wealthtech,Maiden Round,Venture Capital/Venture capital,new_or_mixed,1740.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Gurugram,geospatial intelligence,Series A,,new_or_mixed,1740.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,d2c travel goods,Series C,unknown,new_or_mixed,1700.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,d2c beauty,Series D7,PE,new_or_mixed,1589.5,2,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,d2c beauty,Series D7 (MCA filing details),VC,new_or_mixed,1589.2,2,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,San Francisco,ai marketing saas,Series A,/Accelerator/Micro-VC/VC,new_or_mixed,1479.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,ai ecommerce growth,Series B,unknown,new_or_mixed,1479.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,semiconductor power,Series A (extension),/CVC-corporate/VC,new_or_mixed,1452.9,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,fintech (housing finance),Growth equity (two tranches),PE/VC/family office/PE,new_or_mixed,1450.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,fintech lending green,Debt,,new_or_mixed,1305.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,San Francisco,AI infrastructure / agentic tooling,Seed,VC,new_or_mixed,1305.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,fintech / payments,Series A,,new_or_mixed,1305.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,semiconductor power,Series A,/CVC-corporate/VC,new_or_mixed,1305.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,cybersecurity,Series B,/VC,new_or_mixed,1305.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,furniture rental / consumer services,IPO,,new_or_mixed,1255.6,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Thane,B2B construction materials,debt,,new_or_mixed,1250.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,D2C footwear,Series B,/VC,new_or_mixed,1198.8,3,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Pleasanton,AI / healthtech (pharmacovigilance),Series A,Software-focused VC/VC,new_or_mixed,1157.1,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Noida,agritech / post-harvest,Co-investment,/Sovereign/Govt,new_or_mixed,1113.6,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,D2C jewellery,Series C extension,/family office/PE,new_or_mixed,1100.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,ev two-wheeler,Series D,,new_or_mixed,1100.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,fintech,Series A,VC,new_or_mixed,1087.5,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Gurugram,spiritual tech,Series A,,new_or_mixed,1044.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,d2c / baby tech,Series A,unknown,new_or_mixed,1044.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,WealthTech / Investment Tech,Series B (Extended),/VC,new_or_mixed,1009.2,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Greater Noida,semiconductor motor control,Series A (reported by ET),unknown,new_or_mixed,900.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Greater Noida,semiconductor motor control,Series A,/Angel/Fund Manager/VC,new_or_mixed,870.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,mobility / fleet management,Series B,,new_or_mixed,870.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,semiconductor ai gpu,Seed,/VC,new_or_mixed,696.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,spacetech,Seed,,new_or_mixed,696.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Pune,fintech/credit cards,Series D extension (Rs 72 Cr),VC,new_or_mixed,661.2,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Gurugram,ev battery swapping,pre_series_c,unknown,new_or_mixed,660.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,healthtech,Pre-Series B,,new_or_mixed,650.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Gurugram,travel AI,Series A,CVC-corporate/VC,new_or_mixed,610.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,ev battery fast-charge,pre-Series B,,new_or_mixed,539.4,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,agritech supply chain,Series E (tranche 1),unknown,new_or_mixed,522.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Jaipur,enterprise data & AI solutions / services,debt,,new_or_mixed,452.4,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Delhi NCR,fuel-tech,Series A,unknown,new_or_mixed,452.4,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Delhi,ev commercial,Series E (equity),/VC,new_or_mixed,437.5,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Chennai,D2C beauty / science-led skincare,Series A,unknown,new_or_mixed,435.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,semiconductor cgra,Series A (2nd tranche),,new_or_mixed,420.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,spacetech EO,Series A extension,/VC,new_or_mixed,417.6,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,F&B / coffee chain (QSR),Private growth round (primary + small secondary),/PE/VC,new_or_mixed,408.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,F&B / coffee chain (QSR),Series D,/PE/VC,new_or_mixed,408.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,cleantech / cooling,pre-Series A,/Angel/Other,new_or_mixed,391.5,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Gurugram,insurtech,Corporate,unknown,new_or_mixed,385.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,cybersecurity / quantum,Series A (cumulative),unknown,new_or_mixed,375.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,fintech / B2B pharma,pre-Series A,/VC,new_or_mixed,348.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Noida,robotics / service robots (AMR),pre-Series A,,new_or_mixed,330.6,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,UNKNOWN,food / ethnic sweets,"private equity (minority, undisclosed stake)",unknown,new_or_mixed,300.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Delhi,ev commercial,Series E (debt),/VC/Venture Debt,new_or_mixed,250.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,spacetech analytics,Grant (Technology Adoption Fund),,new_or_mixed,246.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,cybersecurity / quantum,Series A1,/PE/VC,new_or_mixed,200.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Delhi,biotech cell/gene,undisclosed (life-sciences investment),,new_or_mixed,200.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,mobility / used-car leasing,Pre-Series A,,new_or_mixed,180.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,d2c travel goods,Series C,/VC,new_or_mixed,170.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,cybersecurity / quantum,Convertible debt,,new_or_mixed,150.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,AI,seed,/VC,new_or_mixed,130.5,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Gurugram,logistics packaging,Seed,unknown,new_or_mixed,120.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,gaming,pre-seed,,new_or_mixed,105.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Thane,fintech / embedded lending,seed,unknown,new_or_mixed,104.4,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,"Bengaluru, Karnataka",Mobility / road transport tech (bike taxi-led multimodal),Series F (secondary - ongoing),,new_or_mixed,100.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,d2c travel goods,Series C (primary tranche),/VC,new_or_mixed,90.7,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Greater Noida,semiconductor motor control,Series A (INR equivalent),unknown,new_or_mixed,90.5,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Gurugram,ev mobility premium,Seed,,new_or_mixed,87.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,fintech / B2B pharma,venture debt,Venture Debt,new_or_mixed,78.3,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,ai (BFSI enterprise),pre-seed,,new_or_mixed,66.0,2,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Greater Noida,semiconductor motor control,Seed,unknown,new_or_mixed,43.5,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,AI data infrastructure,pre-seed,unknown,new_or_mixed,43.5,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,ai / voice ai,Series A,/Angel/VC,new_or_mixed,40.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Gurugram,insurtech,Corporate Restructuring,/VC,new_or_mixed,38.5,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Gurugram,watertech / AI water-infrastructure management,UNKNOWN (reported as Rs 22 Cr raise; $2.3M per discovery hint),,new_or_mixed,22.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Mumbai,petcare / D2C pet nutrition,Growth capital,,new_or_mixed,19.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,ai / contact centre,first round (pre-seed),,new_or_mixed,17.0,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
2026,Bengaluru,homeservices,seed,,new_or_mixed,1.1,1,True,FUNDING.amount_inr_mn sum; investor types from INVESTORS join
