startup_id,metric,period,value,unit,currency,source_id,value_type,confidence
S0042,"total_revenue (group, press-quoted)",FY24,600.0,million,USD,SRC00755,press-quoted-filing,MEDIUM
S0042,glance operating revenue,FY24,614.0,crore,INR,SRC00753,press-quoted-filing,MEDIUM
S0042,total_revenue,FY25,470.9,crore,INR,SRC00757,audited,HIGH
S0042,net_profit,FY25,-6.9,crore,INR,SRC00757,audited,HIGH
S0042,total_revenue,FY24,462.1,crore,INR,SRC00757,audited,HIGH
S0042,"total_revenue (group, press-quoted)",FY24,600.0,million,USD,SRC00755,press-quoted-filing,MEDIUM
S0042,glance revenue,FY24,73.1,million,USD,SRC00753,press-quoted-filing,MEDIUM
S0042,total_revenue,FY23,281.0,million,USD,SRC00753,press-quoted-filing,MEDIUM
S0042,net_profit,FY23,41.0,million,USD,SRC00753,press-quoted-filing,MEDIUM
S0042,glance operating revenue,FY24,614.0,crore,INR,SRC00753,press-quoted-filing,MEDIUM
S0042,ebitda,FY25,24.3,crore,INR,SRC00757,audited,HIGH
S0042,total_assets,FY25,711.3,crore,INR,SRC00757,audited,HIGH
S0043,net_profit,FY21,61.94,crore,INR,SRC00774,audited,HIGH
S0043,operating_revenue,FY25,7950.0,crore,INR,SRC00778,press-quoted-filing,HIGH
S0043,net_profit,FY25,72.0,crore,INR,SRC00778,press-quoted-filing,HIGH
S0043,operating_revenue,FY26,10022.0,crore,INR,SRC00784,press-quoted-filing,MEDIUM
S0043,revenue_from_operations,Q1 FY27,2782.0,crore,INR,SRC00779,management,HIGH
S0043,net_profit,Q1 FY27,80.0,crore,INR,SRC00779,management,HIGH
S0044,operating_revenue,FY25,1617.0,crore,INR,SRC00788,press-quoted-filing,HIGH
S0044,net_loss,FY25,336.0,crore,INR,SRC00788,press-quoted-filing,HIGH
S0044,operating_revenue,FY24,1420.0,crore,INR,SRC00789,press-quoted-filing,HIGH
S0044,net_loss,FY24,378.0,crore,INR,SRC00789,press-quoted-filing,HIGH
S0044,total_revenue,FY23,1195.0,crore,INR,SRC00789,press-quoted-filing,HIGH
S0044,net_loss,FY23,656.0,crore,INR,SRC00789,press-quoted-filing,HIGH
S0044,total_revenue,FY24,1420.0,crore,INR,SRC00789,press-quoted-filing,HIGH
S0044,net_loss,FY24,378.0,crore,INR,SRC00789,press-quoted-filing,HIGH
S0044,total_revenue,FY25,1617.0,crore,INR,SRC00788,press-quoted-filing,HIGH
S0044,net_loss,FY25,336.0,crore,INR,SRC00788,press-quoted-filing,HIGH
S0044,total_income,FY25,1658.0,crore,INR,SRC00788,press-quoted-filing,HIGH
S0044,net_loss,FY26,282.0,crore,INR,SRC00792,press-quoted-filing,MEDIUM
S0044,total_revenue,FY26,1957.0,crore,INR,SRC00792,estimate,MEDIUM
S0045,revenue,FY25,932.0,crore,INR,SRC00799,press-quoted-filing,
S0045,total_revenue,FY25,932.0,crore,INR,SRC00799,press-quoted-filing,MEDIUM
S0045,total_revenue,FY22,360.0,crore,INR,SRC00797,press-quoted-filing,MEDIUM
S0046,operating_revenue,FY25,2765.0,crore,INR,SRC00817,press-quoted-filing,HIGH
S0046,pat,FY25,220.0,,INR,SRC00817,press-quoted-filing,HIGH
S0046,operating_revenue,FY26,3299.7,crore,INR,SRC00818,press-quoted-filing,HIGH
S0046,pat,FY26,287.0,crore,INR,SRC00818,press-quoted-filing,HIGH
S0047,revenue,FY24,914.0,crore,INR,SRC00831,press-quoted-filing,
S0047,operating revenue (press),FY23,819.0,crore,INR,SRC00830,management,
S0047,total_revenue,FY23,819.0,crore,INR,SRC00830,press-quoted-filing,MEDIUM
S0047,gmv,FY23,2262.0,crore,INR,SRC00843,company-reported,HIGH
S0047,total_revenue,FY24,914.0,crore,INR,SRC00831,press-quoted-filing,MEDIUM
S0047,total_revenue,FY25,725.1,crore,INR,SRC00841,press-quoted-filing,MEDIUM
S0047,net_profit,FY25,-161.0,crore,INR,SRC00841,press-quoted-filing,MEDIUM
S0047,total_expenses,FY25,264.3,crore,INR,SRC00841,press-quoted-filing,MEDIUM
S0047,ebitda,FY25,-128.0,crore,INR,SRC00841,estimate,LOW
S0047,total_assets,FY24,449.4,crore,INR,SRC00833,audited,HIGH
S0048,"operating revenue (singapore consolidated filing, press-quoted)",FY25,1460.0,crore,INR,SRC00853,press-quoted-filing,
S0048,total_revenue,FY23,1148.0,crore,INR,SRC00878,press-quoted-filing,MEDIUM
S0048,ebitda_loss_before_esops,FY23,581.0,crore,INR,SRC00865,management,HIGH
S0048,operating_revenue,FY24,1185.0,crore,INR,SRC00853,press-quoted-filing,HIGH
S0048,net_loss,FY24,416.0,crore,INR,SRC00858,press-quoted-filing,HIGH
S0048,operating_revenue,FY25,1460.0,crore,INR,SRC00852,press-quoted-filing,HIGH
S0048,standalone_revenue,FY25,1276.5,crore,INR,SRC00879,press-quoted-filing,MEDIUM
S0048,net_loss,FY25,242.0,crore,INR,SRC00858,press-quoted-filing,HIGH
S0048,adjusted_ebitda_loss_before_esops,FY25,131.0,crore,INR,SRC00852,management,HIGH
S0048,gross_profit,FY25,752.0,crore,INR,SRC00852,management,HIGH
S0048,total_revenue_singapore_sgd,FY25,231.0,million,SGD,SRC00880,press-quoted-filing,MEDIUM
S0049,"operating revenue (audited, press-quoted)",FY24,7615.0,crore,INR,SRC00890,press-quoted-filing,
S0049,"revenue (prospectus, press-quoted)",H1FY26 (6MO TO SEP 30 2025),5578.0,crore,INR,SRC00889,press-quoted-filing,
S0049,total_revenue,FY21,792.8,crore,INR,SRC00893,audited,HIGH
S0049,net_profit,FY21,-498.7,crore,INR,SRC00893,audited,HIGH
S0049,total_revenue,FY22,3232.3,crore,INR,SRC00893,audited,HIGH
S0049,net_profit,FY22,-3247.8,crore,INR,SRC00893,audited,HIGH
S0049,total_revenue,FY23,5734.5,crore,INR,SRC00893,audited,HIGH
S0049,net_profit,FY23,-1675.0,crore,INR,SRC00893,audited,HIGH
S0049,total_revenue,FY24,7614.9,crore,INR,SRC00893,audited,HIGH
S0049,net_profit,FY24,-305.0,crore,INR,SRC00893,audited,HIGH
S0049,adjusted_loss,FY24,53.0,crore,INR,SRC00894,press-quoted-filing,HIGH
S0049,total_revenue,FY25,9387.5,crore,INR,SRC00893,audited,HIGH
S0049,net_profit,FY25,-3883.4,crore,INR,SRC00893,audited,HIGH
S0049,ebitda,FY25,-555.2,crore,INR,SRC00893,audited,HIGH
S0049,revenue_from_operations,H1FY26,5578.0,crore,INR,SRC00888,DRHP,HIGH
S0049,net_merchandise_value,H1FY26,19194.0,crore,INR,SRC00888,DRHP,HIGH
S0049,loss_before_tax,H1FY26,433.0,crore,INR,SRC00888,DRHP,HIGH
S0049,orders,FY24,843.0,million,INR,SRC00894,press-quoted-filing,HIGH
S0049,operating_revenue,FY24,7615.0,crore,INR,SRC00890,press-quoted-filing,HIGH
S0049,free_cash_flow,FY24,197.0,crore,INR,SRC00890,press-quoted-filing,HIGH
S0050,revenue (press-quoted mca filing),FY24,2200.0,crore,INR,SRC00910,press-quoted-filing,
S0050,revenue from operations (consolidated),FY25,1171.0,crore,INR,SRC00494,press-quoted-filing,HIGH
S0050,revenue from operations (consolidated),FY24,2012.0,crore,INR,SRC00494,press-quoted-filing,HIGH
S0050,net loss,FY25,1974.7,crore,INR,SRC00494,press-quoted-filing,HIGH
S0050,core mobility revenue,FY25,925.0,crore,INR,SRC00494,press-quoted-filing,HIGH
S0051,"operating revenue (roc filings, press-quoted)",FY25,934.44,crore,INR,SRC00927,press-quoted-filing,
S0051,operating revenue,FY24,648.0,crore,INR,SRC00945,press-quoted-filing,
S0051,operating revenue,FY24,648.0,crore,INR,SRC00945,press-quoted-filing,HIGH
S0051,total revenue (incl other income),FY25,1002.87,crore,INR,SRC00944,press-quoted-filing,MEDIUM
S0051,revenue (usd),FY25,118630766.09,USD,USD,SRC00929,database,MEDIUM
S0051,operating revenue,FY25,934.44,crore,INR,SRC00927,press-quoted-filing,HIGH
S0051,net loss,FY25,258.0,crore,INR,SRC00927,press-quoted-filing,HIGH
S0052,operating revenue,FY25,723.4,crore,INR,SRC00966,press-quoted-filing,
S0052,operating_revenue,FY25,723.4,crore,INR,SRC00966,press-quoted-filing,HIGH
S0052,operating_revenue,FY24,718.1,crore,INR,SRC00966,press-quoted-filing,HIGH
S0052,advertising_revenue,FY25,290.0,crore,INR,SRC00987,press-quoted-filing,HIGH
S0052,streaming_revenue,FY25,434.0,crore,INR,SRC00988,press-quoted-filing,HIGH
S0052,annualized_revenue_run_rate,FY26_H1,1000.0,crore,INR,SRC00975,management,HIGH
S0053,operating revenue,FY25,122.0,crore,INR,SRC00999,press-quoted-filing,
S0053,operating_revenue,FY25,122.0,crore,INR,SRC00999,press-quoted-filing,HIGH
S0053,net_loss,FY25,50.1,crore,INR,SRC00999,press-quoted-filing,HIGH
S0053,revenue_recruitment_solutions,FY25,57.1,crore,INR,SRC00999,press-quoted-filing,HIGH
S0053,revenue_software_dev_support,FY25,63.0,crore,INR,SRC00999,press-quoted-filing,HIGH
S0053,total_expenses,FY25,194.0,crore,INR,SRC00999,press-quoted-filing,HIGH
S0053,operating_revenue,FY24,127.7,crore,INR,SRC00999,press-quoted-filing,HIGH
S0053,net_loss,FY24,51.3,crore,INR,SRC00999,press-quoted-filing,HIGH
S0053,employee_benefit_expenses,FY25,177.3,crore,INR,SRC00999,press-quoted-filing,HIGH
S0053,net_worth_change,FY25,-37.45,percent,INR,SRC01003,press-quoted-filing,MEDIUM
S0053,revenue_range,FY25,100.0,crore,INR,SRC01003,press-quoted-filing,MEDIUM
S0053,revenue_target,FY27,150.0,crore,INR,SRC01000,management,MEDIUM
S0054,operating revenue,FY25,1667.0,Cr,INR,SRC01011,press-quoted-filing,HIGH
S0054,operating revenue,FY24,1486.0,Cr,INR,SRC01013,press-quoted-filing,MEDIUM
S0055,operating revenue,FY25,191.3,crore,INR,SRC01026,press-quoted-filing,
S0055,operating_revenue,FY25,191.3,crore,INR,SRC01026,press-quoted-filing,HIGH
S0055,net_profit,FY25,-200.2,crore,INR,SRC01026,press-quoted-filing,HIGH
S0055,operating_revenue,FY24,170.8,crore,INR,SRC01025,press-quoted-filing,HIGH
S0055,operating_revenue,FY26,433.0,crore,INR,SRC01039,press-quoted-filing,HIGH
S0055,total_revenue,FY25,206.0,crore,INR,SRC01026,press-quoted-filing,HIGH
S0055,total_expenses,FY25,404.1,crore,INR,SRC01026,press-quoted-filing,HIGH
S0055,authorized_share_capital,FY25,30.5,crore,INR,SRC01029,MCA,HIGH
S0055,paidup_capital,FY25,20.1,crore,INR,SRC01029,MCA,HIGH
S0055,borrowings,FY25,209.9,crore,INR,SRC01029,MCA,HIGH
S0055,reserves,FY25,80.9,crore,INR,SRC01029,MCA,HIGH
S0055,total_assets,FY25,410.2,crore,INR,SRC01029,MCA,HIGH
S0058,operating_revenue,FY24,30.6,Cr,INR,SRC01067,press-quoted-filing,HIGH
S0058,pat,FY24,-20.4,Cr,INR,SRC01067,press-quoted-filing,HIGH
S0058,operating_revenue,FY25,39.3,Cr,INR,SRC01078,press-quoted-filing,HIGH
S0058,pat,FY25,-30.8,Cr,INR,SRC01060,press-quoted-filing,HIGH
S0058,total_expenses,FY25,67.1,Cr,INR,SRC01060,press-quoted-filing,MEDIUM
S0058,total_assets,FY25,321.8,Cr,INR,SRC01060,press-quoted-filing,MEDIUM
S0059,aum,FY26,14.0,billion,INR,SRC01092,management,MEDIUM
S0060,operating_revenue,FY24,358.0,crore,INR,SRC01105,press-quoted-filing,HIGH
S0060,net_loss,FY24,120.6,crore,INR,SRC01115,press-quoted-filing,MEDIUM
S0061,operating_revenue,FY25,96.1,Cr,INR,SRC01120,press-quoted-filing,MEDIUM
S0061,operating_revenue,FY24,48.02,Cr,INR,SRC01134,press-quoted-filing,MEDIUM
S0061,pat,FY24,-14.94,Cr,INR,SRC01134,press-quoted-filing,MEDIUM
S0061,annualised_revenue_run_rate_claim,FY26-RUN-RATE,500.0,Cr,INR,SRC01118,management,LOW
S0061,total_revenue,FY25,96.1,crore,INR,SRC01120,press-quoted-filing,MEDIUM
S0061,net_profit,FY25,-7.0,crore,INR,SRC01120,press-quoted-filing,MEDIUM
S0061,total_expenses,FY25,103.1,crore,INR,SRC01120,press-quoted-filing,MEDIUM
S0061,total_assets,FY25,61.3,crore,INR,SRC01120,press-quoted-filing,MEDIUM
S0061,total_revenue,FY24,48.02,crore,INR,SRC01134,press-quoted-filing,MEDIUM
S0061,pat,FY24,-14.94,crore,INR,SRC01134,press-quoted-filing,MEDIUM
S0061,annualised_revenue_run_rate,FY26-RUN-RATE,500.0,crore,INR,SRC01124,management,LOW
S0061,operating_revenue,FY25,96.1,crore,INR,SRC01120,press-quoted-filing,MEDIUM
S0062,operating_revenue,FY24,315.0,Cr,INR,SRC01140,press-quoted-filing,HIGH
S0062,net_loss,FY24,61.0,Cr,INR,SRC01140,press-quoted-filing,HIGH
S0062,revenue_management_claim,FY25,500.0,Cr,INR,SRC01138,management,LOW
S0062,gross_revenue,FY24,315.0,crore,INR,SRC01140,press-quoted-filing,HIGH
S0062,net_loss,FY24,61.0,crore,INR,SRC01140,press-quoted-filing,HIGH
S0062,operating_revenue,FY24,310.0,crore,INR,SRC01140,press-quoted-filing,HIGH
S0062,net_revenue,FY25,510.0,crore,INR,SRC01146,press-quoted-filing,MEDIUM
S0062,revenue_management_claim,FY25,500.0,crore,INR,SRC01138,management,LOW
S0062,net_loss,FY25,120.0,crore,INR,SRC01158,press-quoted-filing,LOW
S0062,gross_revenue,FY23,154.0,crore,INR,SRC01140,press-quoted-filing,HIGH
S0062,net_loss,FY23,67.0,crore,INR,SRC01140,press-quoted-filing,HIGH
S0063,revenue,FY25,10.0,Lakh,INR,SRC01172,press-quoted-filing,LOW
S0063,total_revenue,FY25,3886.0,lakh,INR,SRC01169,press-quoted-filing,MEDIUM
S0063,net_profit,FY25,2582.0,lakh,INR,SRC01169,press-quoted-filing,MEDIUM
S0063,ebitda,FY25,7588.0,lakh,INR,SRC01169,press-quoted-filing,MEDIUM
S0063,total_expenses,FY25,9360.0,lakh,INR,SRC01169,press-quoted-filing,MEDIUM
S0063,employee_expenses,FY25,8711.0,lakh,INR,SRC01169,press-quoted-filing,MEDIUM
S0063,total_debt,FY25,4013.0,lakh,INR,SRC01169,press-quoted-filing,MEDIUM
S0063,paid_up_capital,FY25,6626836.0,rupee,INR,SRC01173,audited,HIGH
S0063,authorised_capital,FY25,780000000.0,rupee,INR,SRC01173,audited,HIGH
S0064,operating revenue,FY24,803.0,crore,INR,SRC01182,press-quoted-filing,
S0064,operating_revenue,FY24,803.0,crore,INR,SRC01182,press-quoted-filing,HIGH
S0064,operating_revenue,FY25,965.0,crore,INR,SRC01188,press-quoted-filing,HIGH
S0066,total_revenue,FY25,4.7,crore,INR,SRC01222,press-quoted-filing,MEDIUM
S0066,net_profit,FY25,-24.0,crore,INR,SRC01222,press-quoted-filing,MEDIUM
S0067,operating_revenue,FY25,2236.1,Cr,INR,SRC01230,press-quoted-filing,MEDIUM
S0067,pat,FY25,-64.0,Cr,INR,SRC01230,press-quoted-filing,MEDIUM
S0067,operating_revenue,FY24,2273.5,Cr,INR,SRC01249,press-quoted-filing,MEDIUM
S0067,operating_revenue,FY21,1556.7,Cr,INR,SRC01250,press-quoted-filing,MEDIUM
S0067,pat,FY21,110.0,Cr,INR,SRC01250,press-quoted-filing,MEDIUM
S0067,operating_revenue,FY22,1169.0,crore,INR,SRC01238,press-quoted-filing,HIGH
S0067,pat,FY22,-282.4,crore,INR,SRC01238,press-quoted-filing,HIGH
S0067,operating_revenue,FY23,1988.0,crore,INR,SRC01238,press-quoted-filing,HIGH
S0067,total_revenue,FY23,2023.0,crore,INR,SRC01238,press-quoted-filing,HIGH
S0067,pat,FY23,-199.5,crore,INR,SRC01238,press-quoted-filing,HIGH
S0067,advertising_promotion_expense,FY23,1421.0,crore,INR,SRC01238,press-quoted-filing,HIGH
S0067,employee_benefit_expense,FY23,445.6,crore,INR,SRC01238,press-quoted-filing,HIGH
S0067,operating_revenue,FY24,2273.5,crore,INR,SRC01230,press-quoted-filing,MEDIUM
S0067,operating_revenue,FY25,2236.1,crore,INR,SRC01230,press-quoted-filing,MEDIUM
S0067,pat,FY25,-64.0,crore,INR,SRC01230,press-quoted-filing,MEDIUM
S0067,ebitda,FY25,-41.5,crore,INR,SRC01230,estimate,LOW
S0067,total_assets,FY25,1292.4,crore,INR,SRC01230,press-quoted-filing,MEDIUM
S0067,revenue_tracxn,FY24,2270.0,crore,INR,SRC01242,press-quoted-filing,MEDIUM
S0068,revenue_operations,FY24,14530.0,crore,INR,SRC01257,press-quoted-filing,HIGH
S0068,pat,FY24,378.0,crore,INR,SRC01257,press-quoted-filing,HIGH
S0068,revenue_operations,FY25,18472.0,crore,INR,SRC01256,press-quoted-filing,HIGH
S0068,pat,FY25,219.7,crore,INR,SRC01256,press-quoted-filing,HIGH
S0068,total_revenue,FY23,11846.0,crore,INR,SRC01268,press-quoted-filing,HIGH
S0068,pat,FY23,155.0,crore,INR,SRC01257,press-quoted-filing,HIGH
S0068,revenue_operations,FY24,14530.0,crore,INR,SRC01256,press-quoted-filing,HIGH
S0068,total_income,FY24,14743.4,crore,INR,SRC01257,press-quoted-filing,HIGH
S0068,pat,FY24,378.0,crore,INR,SRC01256,press-quoted-filing,HIGH
S0068,revenue_operations,FY25,18472.0,crore,INR,SRC01256,press-quoted-filing,HIGH
S0068,total_income,FY25,18556.0,crore,INR,SRC01269,press-quoted-filing,HIGH
S0068,pat,FY25,219.7,crore,INR,SRC01256,press-quoted-filing,HIGH
S0068,total_expenditure,FY25,18249.6,crore,INR,SRC01256,press-quoted-filing,HIGH
S0068,cash_and_equivalents,FY25,1557.0,crore,INR,SRC01260,press-quoted-filing,HIGH
S0068,debt,FY25,6057.0,crore,INR,SRC01260,press-quoted-filing,HIGH
S0068,total_revenue,FY26,20000.0,crore,INR,SRC01260,press-quoted-filing,MEDIUM
S0068,pat,FY26,312.5,crore,INR,SRC01260,press-quoted-filing,MEDIUM
S0068,ebitda,FY26,1775.0,crore,INR,SRC01260,press-quoted-filing,MEDIUM
S0068,enterprise_value,FY26,28124.0,crore,INR,SRC01260,management,HIGH
S0068,equity_value,FY26,24620.0,crore,INR,SRC01260,management,HIGH
S0069,revenue,FY25,10.0,,INR,SRC01280,press-quoted-filing,
S0070,operating revenue,FY25,2565.0,crore,INR,SRC01282,press-quoted-filing,
S0070,net loss,FY25,126.0,crore,INR,SRC01282,press-quoted-filing,
S0070,operating_revenue,FY25,2565.0,crore,INR,SRC01293,press-quoted-filing,HIGH
S0070,net_profit,FY26,93.3,crore,INR,SRC01298,press-quoted-filing,MEDIUM
S0070,personal_loans_disbursed,FY25,130206.0,crore,INR,SRC01290,DRHP,HIGH
S0070,operating_revenue,FY25,2565.0,crore,INR,SRC01293,press-quoted-filing,HIGH
S0070,net_loss,FY25,126.0,crore,INR,SRC01293,press-quoted-filing,HIGH
S0070,total_revenue,FY26,3091.0,crore,INR,SRC01286,press-quoted-filing,HIGH
S0070,net_loss,FY26,466.0,crore,INR,SRC01286,press-quoted-filing,HIGH
S0070,net_profit,FY26,93.3,crore,INR,SRC01298,press-quoted-filing,MEDIUM
S0070,operating_revenue,FY26,2691.5,crore,INR,SRC01298,press-quoted-filing,MEDIUM
S0070,personal_loans_disbursed,FY25,130206.0,crore,INR,SRC01290,DRHP,HIGH
S0070,home_loans_disbursed,FY25,4230.0,crore,INR,SRC01290,DRHP,HIGH
S0070,total_disbursements,FY25,134436.0,crore,INR,SRC01290,DRHP,HIGH
S0070,aum,FY25,116949.31,crore,INR,SRC01290,DRHP,HIGH
S0070,pat,FY25,2219.6,crore,INR,SRC01290,DRHP,HIGH
S0070,loan_book_outstanding,FY26,13000.0,crore,INR,SRC00082,management,HIGH
S0070,home_loan_portfolio,FY26,1500.0,crore,INR,SRC00082,management,HIGH
S0070,equity_capital,FY26,4000.0,crore,INR,SRC00082,management,HIGH
S0070,aum,FY26,130000000000.0,INR,INR,SRC01286,press-quoted-filing,HIGH
S0070,net_worth,FY25,31626.94,crore,INR,SRC01290,DRHP,HIGH
S0070,total_disbursements,FY26,23287.0,crore,INR,SRC00082,management,HIGH
S0071,operating revenue,FY25,1634.0,crore,INR,SRC01309,press-quoted-filing,
S0071,net loss,FY25,256.0,crore,INR,SRC01309,press-quoted-filing,
S0071,operating_revenue,FY24,2000.0,crore,INR,SRC01310,press-quoted-filing,MEDIUM
S0071,total_revenue,FY25,1634.0,crore,INR,SRC01309,press-quoted-filing,HIGH
S0071,net_loss,FY25,256.0,crore,INR,SRC01309,press-quoted-filing,HIGH
S0071,total_revenue,FY24,2002.7,crore,INR,SRC01310,press-quoted-filing,HIGH
S0071,net_loss,FY24,259.6,crore,INR,SRC01310,press-quoted-filing,HIGH
S0071,total_revenue,FY23,1153.4,crore,INR,SRC01310,press-quoted-filing,HIGH
S0071,net_loss,FY23,326.3,crore,INR,SRC01310,press-quoted-filing,HIGH
S0071,operating_revenue,FY24,2007.0,crore,INR,SRC01309,press-quoted-filing,HIGH
S0072,revenue,FY25,2274.0,,INR,SRC01324,press-quoted-filing,MEDIUM
S0072,total_revenue,FY21,128054.0,lakh,INR,SRC01342,press-quoted-filing,MEDIUM
S0072,total_revenue,FY23,13537120.0,thousand,INR,SRC01343,press-quoted-filing,MEDIUM
S0072,total_revenue,FY24,14331190.0,thousand,INR,SRC01343,press-quoted-filing,MEDIUM
S0072,total_revenue,FY24,130962.0,lakh,INR,SRC01342,press-quoted-filing,MEDIUM
S0072,total_revenue,FY25,19048060.0,thousand,INR,SRC01343,press-quoted-filing,MEDIUM
S0072,total_revenue,FY25,2274.0,crore,INR,SRC01324,press-quoted-filing,MEDIUM
S0072,total_revenue,FY26,306754.0,thousand,USD,SRC01344,press-quoted-filing,MEDIUM
S0072,net_income,FY26,12733.0,thousand,USD,SRC01344,press-quoted-filing,MEDIUM
S0072,total_revenue,FY26,744.0,crore,INR,SRC01345,press-quoted-filing,MEDIUM
S0072,net_income,FY26,42.4,crore,INR,SRC01345,press-quoted-filing,MEDIUM
S0073,fy25 revenue,FY25,104.0,crore,INR,SRC01368,press-quoted-filing,HIGH
S0073,fy25 net loss,FY25,176.0,crore,INR,SRC01368,press-quoted-filing,HIGH
S0073,fy26 revenue (approx),FY26,416.0,INR,INR,SRC01369,estimate,MEDIUM
S0073,fy25 revenue,FY25,104.0,crore,INR,SRC01368,press-quoted-filing,HIGH
S0073,fy25 net loss,FY25,176.0,crore,INR,SRC01368,press-quoted-filing,HIGH
S0073,fy26 revenue (approx),FY26,416.0,INR,INR,SRC01369,estimate,MEDIUM
S0075,operating revenue,FY25,565.0,crore,INR,SRC01392,press-quoted-filing,
S0075,net profit,FY25,73.0,crore,INR,SRC01391,management,
S0075,fy25 operating revenue,FY25,565.0,crore,INR,SRC01392,press-quoted-filing,HIGH
S0075,fy25 net profit,FY25,73.0,crore,INR,SRC01391,management,HIGH
S0075,fy26 revenue,FY26,651.0,crore,INR,SRC01393,press-quoted-filing,HIGH
S0075,fy26 net loss,FY26,176.0,crore,INR,SRC01393,press-quoted-filing,HIGH
S0075,fy25 operating revenue,FY25,565.0,crore,INR,SRC01392,press-quoted-filing,HIGH
S0075,fy25 net profit,FY25,73.0,crore,INR,SRC01391,management,HIGH
S0075,fy26 revenue,FY26,651.0,crore,INR,SRC01393,press-quoted-filing,HIGH
S0075,fy26 net loss,FY26,176.0,crore,INR,SRC01393,press-quoted-filing,HIGH
S0075,operating_revenue,FY24,105.0,crore,INR,SRC01419,press-quoted-filing,HIGH
S0075,net_loss,FY24,39.0,crore,INR,SRC01419,press-quoted-filing,HIGH
S0075,operating_revenue,FY25,565.0,crore,INR,SRC01392,press-quoted-filing,HIGH
S0075,net_profit,FY25,73.0,crore,INR,SRC01391,management,HIGH
S0075,net_profit_usd,FY25,8.2,million,USD,SRC01391,management,HIGH
S0075,ebitda_margin,FY25,8.76,percent,INR,SRC01391,management,HIGH
S0075,roce,FY25,12.9,percent,INR,SRC01391,management,HIGH
S0075,smart_ring_revenue,FY25,516.0,crore,INR,SRC01419,press-quoted-filing,HIGH
S0075,subscription_revenue,FY25,29.0,crore,INR,SRC01419,press-quoted-filing,HIGH
S0075,operating_revenue,FY26,651.0,crore,INR,SRC01393,press-quoted-filing,HIGH
S0075,net_loss,FY26,176.0,crore,INR,SRC01393,press-quoted-filing,HIGH
S0075,operating_revenue_usd,FY25,64.0,million,USD,SRC01420,management,HIGH
S0075,total_income,FY25,65.8,million,USD,SRC01420,management,HIGH
S0076,revenue,FY25,325.0,crore,INR,SRC01454,press-quoted-filing,MEDIUM
S0076,total_revenue,FY25,268.6,crore,INR,SRC01438,DRHP,HIGH
S0076,net_loss,FY25,94.4,crore,INR,SRC01438,DRHP,HIGH
