date,startup_id,company,query,found,unresolved,next_action,agent,status,reps
2026-09-15,S0017,BrowserStack,BrowserStack acquisitions verification,"Percy (2020), Nightwatch.js (2021), Bird Eats Bug (2024, $20M), Requestly (2025). No EndPoint or ACME acquisitions found.",,none,web_search+hyperresearch,done,19
2026-09-15,S0017,BrowserStack,BrowserStack 66.7% figure verification,No evidence of 66.7% market share figure anywhere.,,none,web_search,done,19
2026-09-14,S0018,Dhan,Dhan stock broking Mumbai funding valuation; founders Series A/B,"Unicorn round, FY25/PAT, founders, investors, acquisitions","CIN, headcount, audited FY25 filing",Verify CIN/incorporation via MCA; cross-check FY25 filing,subagent,done,1
2026-09-14,S0018,Dhan,Dhan stock broking app DhanHQ API ScanX Option Trader products,"dhan.co product pages confirm Option Trader app, DhanHQ API, ScanX as Dhan ecosystem products","4x 'investor link', bare 'Dhan', 'Fuzz (askfuzz.ai)', competitor single-words Zerodha/Groww are context-less; no search burned",,subagent,logged,1
2026-09-14,S0018,Dhan,Q-wave claim source-hunt,3 resolved,,none,subagent,logged,1
2026-09-14,S0018,Dhan,Raise Financial Services Dhan parent company CIN incorporation,Broking entity Raise Securities CIN U74999MH2012PTC433549 per dhan.co (MH matches Mumbai); parent Raise Financial Services; $120M Series B at $1.2B late 2025 per enrich,incorporation date of U74999MH2012PTC433549 not surfaced; whether Dhan maps to Raise Securities vs another Raise entity,,subagent,logged,1
2026-09-14,S0018,Dhan,FS-wave founder status,3 founders updated,,none,subagent,logged,76
2026-09-15,S0018,Dhan,Dhan founder Pravin Jadhav ex-Kotak P&L verification,"Founder is Pravin Jadhav, ex-Paytm Money CEO. No Kotak P&L background found. 'Dhanish' hypothesis incorrect.",,,subagent,done,7
2026-09-15,S0018,Dhan,CIN U74999MH2012PTC433549 verification,CIN confirmed on dhan.co/about/ footer as Raise Securities Pvt Ltd (formerly Moneylicious Securities Pvt Ltd). Incorpora,,,subagent,done,7
2026-09-15,S0018,Dhan,SEBI registration and stock broker license numbers,"SEBI Stock Broker Reg: INZ000006031; Research Analyst Reg: INH000023357; CDSL DP: IN-DP-289-2016; NSE: 90133, BSE: 6593,",,,subagent,done,7
2026-09-15,S0018,Dhan,TradingView licensing episode,Dhan offers TradingView chart features for FREE on tv.dhan.co and as broker integration (Connect to TradingView). No evi,,,subagent,done,7
2026-09-15,S0018,Dhan,Funding rounds 2023-2026,"Seed (Feb 2021, Mirae Asset), Series A (Jan 2022, $22M), Series B (Oct 2025, $120M at $1.2B). No Nexus or other 2023-202",,,subagent,done,7
2026-09-15,S0018,Dhan,Financials FY24/FY25 press vs filing,FY24: rev Rs 373Cr/PAT Rs 177Cr (Inc42) or Rs 155Cr (ET). FY25: rev Rs 876Cr/PAT Rs 408Cr (ET). FY26: rev Rs 904.9Cr/PAT,,,subagent,done,7
2026-09-15,S0018,Dhan,Traction metrics dated,"984,242 active traders (Dec 2025, NSE); 1M+ clients (Feb 2026); 2.3% market share (Mar 2026, ICRA); 550+ employees; 1Cr+",,,subagent,done,7
2026-09-15,S0018,Dhan,Products and TradingView status,17 products identified. TradingView integrated as free charts on tv.dhan.co and broker API. No licensing controversy fou,,,subagent,done,7
2026-09-15,S0018,Dhan,"People, customers, events, regulatory","4 founders identified (Jadhav, Gupta, Pandey, Rathi). 8 legal/licence entries. 15 events catalogued. No specific regulat",,,subagent,done,7
2026-09-14,S0019,PharmEasy,PharmEasy funding 2025; API Holdings debt; founders investors FY24/FY25,"Down round $216M/$710M, Janus $458M mark, founder exits, INR1700cr debt, FY24 revenue, investors","FY25 financials, full round-by-round history, IPO status",Fetch FY25 financials piece + IPO-tracker status; reconcile full round history,subagent,done,1
2026-09-14,S0019,PharmEasy,PharmEasy Thyrocare subsidiary acquisition,TechCrunch + CNBC-TV18 Jun 2021 confirm API Holdings 66.1% Thyrocare acquisition; medicine-delivery scale figures from CEO interview,5x 'investor link' are context-less; no search burned,,subagent,logged,1
2026-09-14,S0019,PharmEasy,Q-wave claim source-hunt,2 resolved,,none,subagent,logged,1
2026-09-14,S0019,PharmEasy,API Holdings PharmEasy CIN,CIN U60100MH2019PLC323444 on company site apiholdings.in; inc 31 Mar 2019 via unlisted-share source; valuation unfound within budget,valuation; MCA-aggregator cross-check of CIN,,subagent,logged,1
2026-09-14,S0019,PharmEasy,FS-wave founder status,4 founders updated,,none,subagent,logged,76
2026-09-15,S0019,PharmEasy,PharmEasy/API Holdings consolidated financials FY22-FY24,"FY22-FY26 revenue and PAT from Chryseum, ET, Entrackr; all consolidated basis",,none,subagent,done,58
2026-09-15,S0019,PharmEasy,PharmEasy traction GMV orders users chronic Rx,FY21-FY23 traction metrics from API corporate presentation; FY25 monthly break-even per CEO,,none,subagent,done,58
2026-09-15,S0019,PharmEasy,PharmEasy legal regulatory CCPA DCGI SEBI,"CCPA penalty (Nov 2025), SCDA/DCGI complaint (Jul 2024), AIOCD complaint (Nov 2024), Delhi HC ruling (Mar 2024), SEBI DRHP (Nov 2021)",,none,subagent,done,58
2026-09-15,S0019,PharmEasy,PharmEasy people executive changes 2025,"Siddharth Shah -> Vice Chairman; Rahul Guha -> MD & CEO (Aug 27, 2025); 3 co-founders stepped back Jan 2025",,none,subagent,done,58
2026-09-15,S0019,PharmEasy,PharmEasy customers partnerships suppliers,"Cashfree Payments, SBI Health Assist (discontinued), Swiggy Instamart, 80K+ pharmacies",,none,subagent,done,58
2026-09-15,S0019,PharmEasy,PharmEasy FY26 financials,"Revenue Rs 6,869 Cr, EBITDA +Rs 62.5 Cr, debt Rs 1,050 Cr; UnlistedZone analysis",,none,subagent,done,58
2026-09-14,S0020,Snapmint,Snapmint Mumbai BNPL funding founders valuation; Nalin Agrawal revenue FY25,"$125M Series B terms, founders, investors, traction, competitors, $18M/$21M earlier rounds","Valuation, legal name, financials, early history",Verify legal entity/CIN + FY25 financials; reconcile pre-2022 rounds,subagent,done,1
2026-09-14,S0020,Snapmint,snapmint private limited CIN incorporation date MCA registration,"CIN U65999MH2019PTC321095, incorporated 13-02-2019, registered office Mumbai",Multiple Snapmint entities exist (Credit Advisory U72200MH2017PTC300126 incorporated 26-09-2017; Financial Services U65999MH2019PTC321095 incorporated 13-02-201,,subagent,logged,1
2026-09-14,S0020,Snapmint,snapmint FY25 FY26 revenue profit loss MCA filing,"FY25 revenue Rs 158.5 Cr, net profit Rs 15 Cr (Entrackr); FY24 revenue Rs 88.5 Cr, loss Rs 33.6 Cr. Tracxn reports latest revenue USD 6.44M.",FY26 financials not yet publicly available as of 2026-09-14; founder targeting doubling FY26 revenue.,,subagent,logged,1
2026-09-14,S0020,Snapmint,snapmint valuation 2025 2026 Series B $125 million General Atlantic,Series B $125M closed Oct 31 2025 ($115M primary + secondary). Pre-round valuation $141M per Tracxn (June 2025). Post-money valuation not disclosed. General Atlantic owns 18.8% post-round.,Exact post-money valuation not publicly disclosed; only pre-round estimate available.,,subagent,logged,1
2026-09-14,S0020,Snapmint,SnapMint EMI on UPI no credit card launch,snapmintbusiness.com confirms EMI-on-UPI cardless product positioning,4x 'investor link' + 4 competitor single-words (ZestMoney/Axio/Simpl/LazyPay) are context-less; no search burned,,subagent,logged,1
2026-09-14,S0020,Snapmint,Q-wave claim source-hunt,1 resolved,,none,subagent,logged,1
2026-09-14,S0020,Snapmint,FS-wave founder status,3 founders updated,,none,subagent,logged,76
2026-09-14,S0021,Upstox,Upstox Mumbai funding valuation founders; Tiger Global Series C; Ratan Tata buyback,"Series B/C, unicorn valuation range, Tata buyback, FY23 revenue, 2026 NBFC/AMC pivot, competitors","Third co-founder, full round history, FY24/25 financials",Reconcile $200M round closure + seed/A history; verify FY24/25 filings; resolve third co-founder,subagent,done,1
2026-09-14,S0021,Upstox,Upstox fixed deposits P2P lending bonds gold insurance wealth offerings,upstox.com FD page + Play Store listing confirm trading segments and wealth products; P2P lending leg unconfirmed,2x 'investor link' + 3 competitor single-words are context-less; no search burned; P2P-lending leg of wealth claim still unsourced,,subagent,logged,1
2026-09-14,S0021,Upstox,Q-wave claim source-hunt,2 resolved,,none,subagent,logged,1
2026-09-14,S0021,Upstox,RKSV Securities Upstox CIN incorporation,"Tracxn: RKSV SECURITIES INDIA PRIVATE LIMITED CIN U74900DL2009PTC189166, inc 06 Apr 2009; upstox.com cites U65100DL2021PTC376860 (GIFT-City branch entity). Both DL-registered (mismatch vs Mumbai HQ)",which DL entity is the main operating company,,subagent,logged,1
2026-09-14,S0021,Upstox,FS-wave founder status,4 founders updated,,none,subagent,logged,76
2026-09-15,S0021,Upstox,Upstox FY25 FY24 revenue profit exchange filing NSE BSE,"FY25 revenue ~Rs 1,208 crore (9% YoY), FY25 PAT ~Rs 215 crore, FY26 EBITDA +120%, PAT 2.25-2.3x",,none,hyperresearch+websearch,done,54
2026-09-15,S0021,Upstox,Upstox registered clients count 2025 2026 crores active traders,NSE active client share 4.35% (March 2026); ~2.4M active clients per Inventiva; NSE total 4.57 crore,,none,hyperresearch+websearch,done,54
2026-09-15,S0021,Upstox,Upstox Breeze Tradewars Upstox Lite app products,"Upstox Pro app confirmed; no Breeze/Tradewars/Upstox Lite found in search results; products: trading app, MF/SIP, insurance, algo trading (in dev), NBFC/AMC (pending)",,none,websearch,done,54
2026-09-15,S0021,Upstox,Upstox founders Kavimandan Anirudh Sehgal CFO board,"Founders: Ravi Kumar, Raghu Kumar, Shrinivas Viswanath (per Livemint Feb 2026 CEO interview); Board: Ravi Chandran Kumar, Shrinivas Viswanath + 3 more (per Tracxn)",,none,websearch+hyperresearch,done,54
2026-09-15,S0021,Upstox,Upstox SEBI notice penalty regulatory action,"No specific SEBI penalty/notice against Upstox found; industry-wide SEBI F&O clampdown since 2024 (margins, weekly expiries, STT increase)",,none,websearch,done,54
2026-09-15,S0021,Upstox,Upstox customers retail count segments,4th largest broker by NSE active clients; ~2.4M active clients; B2C retail traders/investors,,none,hyperresearch,done,54
2026-09-14,S0022,Udaan,Udaan funding Series H IPO valuation,"Series G/H amounts, $1.8B valuation, $160M structured, FY25 financials, founders",none,done,subagent,logged,1
2026-09-14,S0022,Udaan,Udaan founders revenue FY25 layoffs,"FY25 rev Rs 4,561cr, loss Rs 1,055cr; layoffs; NCLT; ShopKirana",FY26,done,subagent,logged,1
2026-09-14,S0022,Udaan,Hiveloop Technology Udaan CIN Tofler ZaubaCorp,Legal entity Hiveloop Technology Pvt Ltd; CIN U72900KA2016PTC093868; incorp 03 June 2016; ROC Bangalore,none,,subagent,logged,1
2026-09-14,S0022,Udaan,FS-wave founder status,3 founders updated,,none,subagent,logged,76
2026-09-14,S0023,ACKO,ACKO funding / FY25 / founders / IPO,Series D $255M terms; FY25 financials; IRDAI EoM matter; founders; HQ; IPO-plan reports,Total funding $458M vs $598M; IPO unconfirmed,Verify DRHP filing when it occurs; confirm 2023/2025 round amounts,subagent,logged,1
2026-09-14,S0023,ACKO,Acko total funding amount discrepancy,Inc42: $458M; NextWeb: $583M; Caplight: $595M; ET: $598M,Discrepancy due to counting methodology (disclosed vs total equity),,subagent,logged,2
2026-09-14,S0023,ACKO,Acko FY25 financials,"Confirmed: Rs 2,837 cr revenue, Rs 424 cr net loss, 35% growth",Audited vs provisional figures,,subagent,logged,2
2026-09-14,S0023,ACKO,Acko IPO plans 2026,"Confirmed: $2-2.5B target, $300-350M raise, DRHP H2 2026",Exact IPO timing and raise amount,,subagent,logged,2
2026-09-14,S0023,ACKO,Q-wave claim source-hunt,6 resolved,,none,subagent,logged,1
2026-09-14,S0023,ACKO,FS-wave founder status,3 founders updated,,none,subagent,logged,76
2026-09-14,S0024,CoinSwitch Kuber,CoinSwitch funding valuation investors,"Series A/B/C, $1.9B, founders, investors",none,done,subagent,logged,1
2026-09-14,S0024,CoinSwitch Kuber,CoinSwitch founders revenue FY25 ED legal,"FY23/FY25 financials, ED probe, Lemonn, WazirX suit",ED outcome,done,subagent,logged,1
2026-09-14,S0024,CoinSwitch Kuber,fetch reuters ED probe,Reuters fetch 401 (logged); using search snippet facts at HIGH conf (Reuters T3 newswire),page body,none,subagent,logged,1
2026-09-14,S0024,CoinSwitch Kuber,Bitkuber Investments CoinSwitch CIN incorporation date Tofler ZaubaCorp,Bitkuber Investments Pvt Ltd incorporated 09 Mar 2021; Tofler shows CIN U65990KA2021PTC145060 (Karnataka); ZaubaCorp also lists a TN variant U65990TN2021PTC191472 — same date; InstaFinancials mixes bo,,,subagent,logged,1
2026-09-14,S0024,CoinSwitch Kuber,CoinSwitch Series C valuation $1.9 billion October 2021 a16z,"Series C $260M Oct 6 2021 at $1.9B valuation, led by a16z + Coinbase Ventures (TOI, Moneycontrol, Entrackr agree)",,,subagent,logged,1
2026-09-14,S0024,CoinSwitch Kuber,FS-wave founder status,3 founders updated,,none,subagent,logged,72
2026-09-14,S0025,Cult.fit (CureFit),Cult.fit funding valuation 2025 2026,"Series F $145M/Zomato, $1.56B; Series G Temasek; DRHP Rs 950cr",none,done,subagent,logged,1
2026-09-14,S0025,Cult.fit (CureFit),Cult.fit founders revenue DRHP IPO,"FY25/FY26 financials, founders, DRHP, FIR, IPO size",FIR outcome,done,subagent,logged,1
2026-09-14,S0025,Cult.fit (CureFit),curefit healthcare private limited CIN incorporation date MCA,"CIN U74999TN2016PTC176669 (current, Chennai/RoC), incorporated 24-05-2016. Also CIN U74999KA2016PTC093524 (earlier RoC Bangalore) and U74999KA2016PTC095553 (Cultfit Healthcare). Company renamed from C",Multiple CINs exist for related entities; the operating parent is now Cult.Fit Limited (formerly CureFit Healthcare Pvt Ltd) with CIN U74999TN2016PTC176669.,,subagent,logged,1
2026-09-14,S0025,Cult.fit (CureFit),cult fit curefit valuation 2025 2026 IPO DRHP,"Valuation Rs 12,600 Cr (~$1.5B) as of Mar 17, 2026 Series G led by Temasek. DRHP filed Jul 6, 2026 for Rs 950 Cr fresh issue + OFS up to 17.86 Cr shares; total IPO size up to Rs 3,500-4,000 Cr. FY26 r",Final IPO valuation not yet determined (pre-IPO placement may reduce fresh issue size).,,subagent,logged,1
2026-09-14,S0025,Cult.fit (CureFit),FS-wave founder status,3 founders updated,,none,subagent,logged,72
2026-09-14,S0026,Fireflies AI,Fireflies AI funding valuation 2025 2026,$1B tender valuation; founders; profitability claim; investors,seed amounts,done,subagent,logged,1
2026-09-14,S0026,Fireflies AI,Fireflies AI founders revenue lawsuit 2025,lawsuits; revenue estimate $10.9M; HQ conflict,audited financials,done,subagent,logged,1
2026-09-14,S0026,Fireflies AI,fetch load-bearing pages,2 fetches failed (403); TFN fetch ok,BusinessWire fetch 403,rely on snippets for BusinessWire facts,subagent,logged,1
2026-09-14,S0026,Fireflies AI,fireflies ai CIN incorporation date founded 2016,"Fireflies AI Corp incorporated Nov 1, 2016 (per Tracxn legal entity data, Belgium registration CIN 6201865). US HQ at 149 Natoma St, San Francisco. Founded 2016 by Krish Ramineni and Sam Udotong (MIT ",Fireflies is a US company with Belgium registration; no Indian CIN exists. PitchBook lists founding year as 2014 (outlier); majority of sources say 2016.,,subagent,logged,1
2026-09-14,S0026,Fireflies AI,fireflies ai valuation 2025 2026 unicorn tender offer,"Reached $1Bn valuation Jun 12, 2025 via first tender offer. Total primary funding $19M (Seed 2019, Series A May 2021). Profitable since 2023. Secondary transaction Jan 2026 also recorded. 126 employee","No primary funding round since 2021; valuation from tender offer (secondary), not a priced primary round. Exact revenue figures not disclosed by company.",,subagent,logged,1
2026-09-14,S0026,Fireflies AI,Q-wave claim source-hunt,1 resolved,,none,subagent,logged,1
2026-09-14,S0026,Fireflies AI,FS-wave founder status,2 founders updated,,none,subagent,logged,72
2026-09-14,S0027,Hasura,Hasura funding valuation 2025 2026,Series C $100M/$1B; founders; investors; HQ dual,FY financials,done,subagent,logged,1
2026-09-14,S0027,Hasura,Hasura founders layoffs revenue FY24 FY25,founders education; COO hire; employee counts,revenue/layoffs,done,subagent,logged,1
2026-09-14,S0027,Hasura,fetch load-bearing pages,"2 fetches ok (HBL, ET)",,done,subagent,logged,1
2026-09-14,S0027,Hasura,Hasura Technologies Private Limited CIN incorporation,"CIN U72900KA2017PTC104083, incorporated 22 Jun 2017, RoC Bangalore via ZaubaCorp snippet; corroborated by Tofler/FileSure/TheCompanyCheck snippets",Audited FY25/FY26 Indian-entity financial figures not surfaced,,subagent,logged,1
2026-09-14,S0027,Hasura,Q-wave claim source-hunt,1 resolved,,none,subagent,logged,1
2026-09-14,S0027,Hasura,FS-wave founder status,2 founders updated,,none,subagent,logged,76
2026-09-14,S0028,Icertis,Icertis funding valuation 2025 2026,$497M/12 rounds; $50M Mar 2025; $5B val; Dioptra deal,round-label conflict,done,subagent,logged,1
2026-09-14,S0028,Icertis,Icertis founders revenue FY25 ARR Dioptra acquisition,ARR ~$350M; founders; CEO; acquisition terms undisclosed,audited financials,done,subagent,logged,1
2026-09-14,S0028,Icertis,fetch load-bearing pages,"2 fetches ok (VCCircle, Icertis PR)",,done,subagent,logged,1
2026-09-14,S0028,Icertis,FS-wave founder status,2 founders updated,,none,subagent,logged,76
2026-09-14,S0029,LeadSquared,LeadSquared funding valuation 2025 2026,Series C $153M/$1B; founders; investors; HQ,,done,subagent,logged,1
2026-09-14,S0029,LeadSquared,LeadSquared founders revenue FY24 FY25 loss,FY24/FY25 audited revenue+loss; CIN; customers,,done,subagent,logged,1
2026-09-14,S0029,LeadSquared,fetch load-bearing pages,Entrackr FY25 fetch ok; company PR + VCCircle 403→snippet only,,done,subagent,logged,1
