founder_id,person_id,name,startup_id,company,role_title,founder_type,active,departure_date,education,linkedin,location,prev_companies_raw,previous_company_count,source_id,confidence,notes
FDR0112,P0192,Rahul Sharma,S0040,Zetwerk,Co-founder,co-founder,False,,IIT,,,,0,SRC00724,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0113,P0193,Ankit Fatehpuria,S0040,Zetwerk,Co-founder,co-founder,True,,Joined March 2019; instrumental in setting up finance function,,,,0,SRC00722,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0114,P0049,Harsh Jain,S0041,Dream11 (Dream Sports),Co-founder & CEO,co-founder,True,,"CEO, Dream Sports",,,,0,SRC00735,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0115,P0195,Bhavit Sheth,S0041,Dream11 (Dream Sports),Co-founder,co-founder,True,,,,,,0,SRC00737,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0116,P0196,Naveen Tewari,S0042,InMobi,Founder & CEO,founder,True,,"IIT Kanpur; Harvard Business School; ex-McKinsey, Charles River Ventures; Founder & CEO InMobi & Glance",,,,0,SRC00756,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0117,P0197,Mohit Saxena,S0042,InMobi,Co-founder,co-founder,,,Co-founder,,,,0,SRC00753,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0118,P0198,Abhay Singhal,S0042,InMobi,Co-founder,co-founder,,,Co-founder,,,,0,SRC00753,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0119,P0199,Piyush Shah,S0042,InMobi,Co-founder,co-founder,,,Co-founder,,,,0,SRC00753,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0120,P0206,Falguni Nayar,S0043,Nykaa,"Founder, Executive Chairperson, MD & CEO",founder,True,,IIM Ahmedabad; 18 yrs Kotak Mahindra (MD); ex-investment banker,,,,0,SRC00776,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0121,P0207,Adwaita Nayar,S0043,Nykaa,"Co-founder; Exec Director, CEO Nykaa Fashion & Owned Brands",co-founder,True,,Yale BA; Harvard MBA,,,,0,SRC00782,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0122,P0208,Anchit Nayar,S0043,Nykaa,"Executive Director, CEO Beauty (family; co-founder attribution unverified)",co-founder,True,,CEO Beauty (per Q3 FY25 earnings call),,,,0,SRC00783,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0123,P0210,Jaydeep Barman,S0044,Rebel Foods,Co-founder & CEO,co-founder,True,,,,,,0,SRC00785,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0124,P0211,Kallol Banerjee,S0044,Rebel Foods,Co-founder,co-founder,True,,McKinsey alumnus,,,,0,SRC00785,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0125,P0216,Fahim Sultan (Fahim Sultan Ali),S0045,Drools,Founder,founder,True,,,,,,0,SRC00797,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0126,P0217,Fahim Sultan Ali,S0045,Drools,Founder,,True,,UNKNOWN,,,,0,SRC00797,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0127,P0219,Srikanth Velamakanni,S0046,Fractal Analytics,"Co-founder, Group CEO / Executive Vice-Chairman",co-founder,True,,,,,,0,SRC00816,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0128,P0220,Pranay Agrawal,S0046,Fractal Analytics,Co-founder & CEO (from 2016),co-founder,True,,,,,,0,SRC00825,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0129,P0221,Nirmal Palaparthi,S0046,Fractal Analytics,Co-founder,co-founder,False,,,,,,0,SRC00825,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0130,P0222,Pradeep Suryanarayan,S0046,Fractal Analytics,Co-founder,co-founder,False,,,,,,0,SRC00825,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0131,P0223,Ramakrishna Reddy,S0046,Fractal Analytics,Co-founder,co-founder,False,,,,,,0,SRC00825,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0132,P0225,S. Karthik Venkateswaran,S0047,Jumbotail,Co-founder & CEO,co-founder,True,,,,,,0,SRC00845,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0133,P0226,Ashish Jhina,S0047,Jumbotail,Co-founder & COO,co-founder,True,,,,,,0,SRC00845,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0134,P0232,Anuj Srivastava,S0048,Livspace,Co-founder (CEO/Chairman per varying sources),co-founder,True,,,,,,0,SRC00851,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0135,P0233,Ramakant Sharma,S0048,Livspace,Co-founder & COO/CEO,co-founder,True,,,,,,0,SRC00851,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0136,P0234,Shagufta Anurag,S0048,Livspace,Co-founder,co-founder,False,,,,,,0,SRC00874,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0137,P0235,Saurabh Jain,S0048,Livspace,Co-founder (exited Feb 2026),,False,,Unknown,,,,0,SRC00860,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0138,P0241,Vidit Aatrey,S0049,Meesho,"Co-founder & CEO (Chairman/MD, promoter per NSE filing)",co-founder,True,,,,,,0,SRC00903,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0139,P0242,Sanjeev Barnwal (Sanjeev Kumar),S0049,Meesho,Co-founder & CTO,co-founder,True,,,,,,0,SRC00904,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0140,P0243,Videt Aatrey,S0049,Meesho,Co-founder & CEO (Chairman/MD),,True,,"IIT Delhi, B.Tech Electrical Engineering",,,,0,SRC00899,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0141,P0244,Sanjeev Barnwal,S0049,Meesho,Co-founder & CTO,,True,,"IIT Delhi, B.Tech Electrical Engineering",,,,0,SRC00900,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0142,P0060,Bhavish Aggarwal,S0050,Ola (ANI Technologies),Co-founder & CEO (IIT Bombay),co-founder,True,,,,,,0,SRC00921,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0143,P0251,Ankit Bhati,S0050,Ola (ANI Technologies),Co-founder & ex-CTO (IIT Bombay; stepped back from day-to-day),co-founder,False,,,,,,0,SRC00922,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0144,P0255,Aravind Sanka,S0051,Rapido,Co-founder & CEO,,True,,N/A,,,,0,SRC00925,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0145,P0256,Pavan Guntupalli,S0051,Rapido,Co-founder,,True,,N/A,,,,0,SRC00928,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0146,P0257,SR Rishikesh (Rishikesh SR),S0051,Rapido,Co-founder (tech),co-founder,True,,,,,,0,SRC00942,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0147,P0258,SR Rishikesh (Rishikesh S R),S0051,Rapido,Co-founder (tech),,True,,N/A,,,,0,SRC00943,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0148,P0260,Ankush Sachdeva,S0052,ShareChat,Co-founder & CEO,,True,,IIT Kanpur,,,,0,SRC00971,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0149,P0261,Bhanu Pratap Singh,S0052,ShareChat,Co-founder (stepped back from day-to-day 2023),,,,,,,,0,SRC00985,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0150,P0262,Farid Ahsan,S0052,ShareChat,Co-founder (stepped back from day-to-day 2023),,,,,,,,0,SRC00985,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0151,P0263,Manohar Singh Charan,S0052,ShareChat,Co-founder & CFO,,True,,UNKNOWN,,,,0,SRC00973,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0152,P0266,Nirmit Parikh,S0053,Apna,CEO / Founder,,,,,,,,0,SRC00998,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0153,P0267,Aryan Kenchin,S0053,Apna,Co-founder,,,,,,,,0,SRC00998,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0154,P0273,Shashvat Nakrani,S0054,BharatPe,Co-founder,co-founder,True,,IIT Delhi,,,,0,SRC01020,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0155,P0274,Ashneer Grover,S0054,BharatPe,"Co-founder (ex; joined Nov 2018, resigned Mar 2022)",co-founder,False,,"IIT Delhi, IIM Ahmedabad",,,,0,SRC01014,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0156,P0275,Bhavik Koladiya,S0054,BharatPe,Co-founder (incorporator Mar 2018; exited),co-founder,False,,Product/tech lead; later consultant; equity held via others,,,,0,SRC01021,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0157,P0278,Saurav Kumar,S0055,Euler Motors,Founder & CEO,,,,,,,,0,SRC01025,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0158,P0284,Akshay Mehrotra,S0056,Fibe (EarlySalary),Co-founder & CEO,,,,,,,,0,SRC01046,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0159,P0285,Ashish Goyal,S0056,Fibe (EarlySalary),Co-founder & CFO,,,,,,,,0,SRC01045,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0160,P0286,Abhinav Shashank,S0057,Innovaccer,Co-founder & CEO,co-founder,True,,,,,,0,SRC01052,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0161,P0287,Kanav Hasija,S0057,Innovaccer,Co-founder,co-founder,True,,,,,,0,SRC01054,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0162,P0288,Sandeep Gupta,S0057,Innovaccer,Co-founder,co-founder,True,,,,,,0,SRC01054,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0163,P0289,Awais Ahmed,S0058,Pixxel,Founder and CEO,founder,True,,UNKNOWN (undergraduate studies in India per OurFutureAgenda; verify),,,,0,SRC01077,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0164,P0290,Kshitij Khandelwal,S0058,Pixxel,Founder and CTO,founder,True,,UNKNOWN,,,,0,SRC01077,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0165,P0291,Rajashree Nambiar,S0059,Ecofy Finance (Ecofy),"Co-founder, MD & CEO",co-founder,True,,MBA JBIMS; ex-banker,,,,0,SRC01095,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0166,P0292,Govind Sankaranarayanan,S0059,Ecofy Finance (Ecofy),"Co-founder, Wholetime Director & COO",co-founder,True,,27 years at Tata; 30+ yrs experience,,,,0,SRC01095,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0167,P0294,Sneh Vaswani,S0060,Miko Technologies,Co-founder & CEO,co-founder,True,,IIT Bombay,,,,0,SRC01103,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0168,P0295,Prashant Iyengar,S0060,Miko Technologies,Co-founder & CTO,co-founder,True,,"IIT Bombay, MTech",,,,0,SRC01114,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0169,P0296,Chintan Raikar,S0060,Miko Technologies,Co-founder & COO,co-founder,True,,,,,,0,SRC01114,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0170,P0297,Ravi Ramachandran (legal: Ravishankar Ramachandran),S0061,Nua,Co-founder & CEO,co-founder,True,,CEO; ex-consumer background per company PR,,,,0,SRC01118,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0171,P0298,Abhishek Ramanathan,S0061,Nua,Co-founder,co-founder,UNKNOWN,,,,,,0,SRC01133,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0172,P0299,Projjol Banerjea,S0061,Nua,Director / co-founder (MCA director),co-founder,True,,,,,,0,SRC01121,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0173,P0300,Swathi Kulkarni,S0061,Nua,Co-founder (per Inc42 profile; not in MCA director list seen),co-founder,UNKNOWN,,,,,,0,SRC01125,LOW,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0174,P0301,Ravi Ramachandran,S0061,Nua,Co-founder & CEO,,True,,CEO; ex-consumer background per company PR; founded Nua in 2017 after observing women in his life dealing with period discomfort,,,,0,SRC01124,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0175,P0303,Akshat Nayyar,S0062,Truemeds,Co-founder & CEO,co-founder,True,,CEO; telehealth/generics thesis,,,,0,SRC01138,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0176,P0304,Dr Kunal Wani,S0062,Truemeds,Co-founder,co-founder,True,,Medical doctor,,,,0,SRC01147,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0177,P0306,Satrajit Bhattacharya (also rendered Satrajit Siva Bhattacharya),S0063,Weaver Services,Founder & Vice Chairman,founder,True,,Ex-HDFC 28 years; dealmaker/strategist; Founder & Vice Chairman,,,,0,SRC01163,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0178,P0307,Anil Kothuri,S0063,Weaver Services,MD & CEO (co-founder),co-founder,True,,"Ex-FedFina CEO, Edelweiss Housing, Citi; MD & CEO",,,,0,SRC01163,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0179,P0308,Kamal Rathi,S0063,Weaver Services,Co-founder (technology),co-founder,True,,"Ex-Kotak SVP Technology, Paytm, Barclays; technology leadership",,,,0,SRC01172,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0180,P0309,Satrajit Bhattacharya,S0063,Weaver Services,Founder & Vice Chairman,,True,,UNKNOWN,,,,0,SRC01175,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0181,P0314,Amit Kumar Aggarwal,S0064,NoBroker,Co-founder & CEO,,,,,,,,0,SRC01181,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0182,P0315,Akhil Gupta,S0064,NoBroker,Co-founder,,,,,,,,0,SRC01181,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0183,P0316,Saurabh Garg,S0064,NoBroker,Co-founder (CPO/CBO per Inc42 2026 feature),,,,,,,,0,SRC01181,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0184,P0318,Pawan Kumar Chandana (Chandana),S0065,Skyroot Aerospace,Co-founder & CEO,co-founder,True,,ISRO scientist; LVM3/Chandrayaan-3 production oversight; IIT graduate,,,,0,SRC01204,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0185,P0319,Naga Bharath Daka,S0065,Skyroot Aerospace,Co-founder & CTO,co-founder,True,,ISRO scientist; IIT graduate,,,,0,SRC01204,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0186,P0321,Anirudh Sharma,S0066,Digantara,Co-founder & CEO,,,,,,,,0,SRC01209,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0187,P0322,Rahul Rawat,S0066,Digantara,Co-founder,,,,,,,,0,SRC01210,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0188,P0323,Tanveer Ahmed,S0066,Digantara,Co-founder,,,,,,,,0,SRC01210,,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0189,P0324,Trivikraman Thampy,S0067,Games24x7,Co-founder & Co-CEO,co-founder,True,,IIT Bombay B.Tech; NYU Economics doctorate; poker/behavioral-economics background; Co-CEO,,,,0,SRC01236,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
