investor_id,name,type,geography,companies_backed,total_rounds,lead_rounds,first_investment,startup_ids,source_id,notes
INV0144,Prudent Investment Managers,Investment Management,"Mumbai, India",1,0,1,,S0020,SRC00407,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0145,Kae Capital,Venture Capital,"Mumbai, India",9,0,0,,S0020;S0037;S0040;S0061;S0078;S0123;S0178;S0234;S0292,SRC00407,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=9); no quality rating.
INV0146,Elev8 Venture Partners,Venture Capital,India,6,0,4,,S0020;S0037;S0073;S0117;S0211;S0265,SRC00407,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=6); no quality rating.
INV0147,existing angel investors,,,1,0,0,,S0020,SRC00407,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0148,Prudent Investment Managers (Prashasta Seth),Debt/VC-Debt,"Mumbai, India",1,0,0,,S0020,SRC00409,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0149,Anicut Capital,Venture Capital,India,4,0,0,,S0124;S0153;S0158;S0173,SRC02092,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=4); no quality rating.
INV0150,9Unicorns,Accelerator/VC,,2,0,0,,S0101;S0157,SRC01791,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0151,Negen Capital,Investment,,1,0,0,,S0316,SRC03649,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0152,Ratan Tata,,,1,0,0,,S0021,,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0153,M&G,Financial Services,,1,0,0,,S0022,SRC00443,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0154,M&G Investments,PE,"London, UK",1,0,1,,S0022,SRC00445,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0155,new investor,,,1,0,0,,S0022,SRC00445,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0156,BlackRock (private credit ~$45M reported),,,1,0,0,,S0022,SRC00445,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0157,DST Global,Investment,,3,0,0,,S0022;S0041;S0310,SRC00453,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=3); no quality rating.
INV0158,Tencent,CVC-corporate,,5,0,1,,S0022;S0041;S0052;S0255;S0310,SRC00453,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=5); no quality rating.
INV0159,Multiples Private Equity,,,1,0,1,,S0023,SRC00457,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0160,CPP Investments,,,4,0,0,,S0023;S0036;S0094;S0258,SRC00457,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=4); no quality rating.
INV0161,Intact Ventures,,,1,0,0,,S0023,SRC00460,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0162,Amazon,Corporate,"Seattle, USA",2,0,0,,S0023;S0117,SRC00460,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0163,Catamaran,,,1,0,0,,S0023,SRC00460,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0164,Elevation Capital (ex-SAIF),VC,"Bengaluru, India",1,0,0,,S0023,SRC00460,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0165,CPPIB (Canada Pension Plan Investment Board),Pension Fund,,0,0,0,,,,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=0); no quality rating.
INV0166,Multiples PE,Private Equity,,0,0,0,,,,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=0); no quality rating.
INV0167,Paradigm,VC,,1,0,0,,S0024,SRC00483,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0168,Andreessen Horowitz (a16z),,,1,0,1,,S0024,SRC00472,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0169,Coinbase Ventures,,,1,0,1,,S0024,SRC00472,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0170,Kalaari Capital,Venture Capital,"Bengaluru, India",6,0,1,,S0025;S0041;S0047;S0066;S0109;S0359,SRC00506,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=6); no quality rating.
INV0171,Chiratae Ventures,Venture Capital,"Bengaluru, India",7,0,0,,S0025;S0056;S0060;S0106;S0147;S0167;S0238,SRC00506,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=7); no quality rating.
INV0172,Kalaari,VC,"Bengaluru, India",1,0,0,,S0025,SRC00506,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0173,Chiratae,VC,"Bengaluru, India",1,0,0,,S0025,SRC00506,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0174,Tata Digital,Corporate Venture,,1,0,1,,S0025,SRC00492,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0175,Sixth Sense,,,1,0,0,,S0025,SRC00492,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0176,Zomato,Technology Company,Bengaluru,2,0,0,,S0025;S0212,SRC00491,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0177,Zomato ($100M),,,1,0,0,,S0025,SRC00491,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0178,South Park Commons,,,2,0,0,,S0025;S0191,SRC00491,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0179,Mukesh Bansal ($5M),,,1,0,0,,S0025,SRC00491,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0180,Zomato (Eternal),,,1,0,1,,S0025,SRC00491,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0181,Schroders Capital,Asset Management,,2,0,0,,S0030;S0238,SRC00580,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0182,Hrithik Roshan,Individual / Angel,,1,0,0,,S0106,SRC01854,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0183,Bruno Raschle,Angel Investor,,0,0,0,,,,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=0); no quality rating.
INV0184,Fireside Ventures,Venture Capital,"Bengaluru, India",5,0,2,,S0083;S0091;S0148;S0273;S0302,SRC01511,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=5); no quality rating.
INV0185,Unilever Ventures,Corporate Venture,,0,0,0,,,,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=0); no quality rating.
INV0186,MacRitchie Investments,Investment,,1,0,0,,S0052,SRC00980,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0187,early employees (liquidity),,,1,0,0,,S0026,SRC00514,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0188,Canaan Partners,Venture Capital,,1,0,0,,S0026,SRC00516,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0189,Coelius Capital,Investment,,0,0,0,,,,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=0); no quality rating.
INV0190,Deep Ventures,Venture Capital,,0,0,0,,,,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=0); no quality rating.
INV0191,F7 Ventures,Venture Capital,,0,0,0,,,,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=0); no quality rating.
INV0192,Forum Ventures,Venture Capital,,0,0,0,,,,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=0); no quality rating.
INV0193,Right Side Capital Management,Venture Capital,,0,0,0,,,,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=0); no quality rating.
INV0194,April Underwood,Angel Investor,,0,0,0,,,,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=0); no quality rating.
INV0195,Sandhya Venkatachalam,Angel Investor,,0,0,0,,,,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=0); no quality rating.
INV0196,Perplexity,Strategic Partner,,0,0,0,,,,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=0); no quality rating.
INV0197,STRIVE,,,1,0,0,,S0027,SRC00533,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0198,ATI Investments,,,1,0,0,,S0027,SRC00533,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0199,Nexus,VC,"Bengaluru, India",4,0,0,,S0027;S0074;S0075;S0135,SRC00533,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=4); no quality rating.
INV0200,Vertex,,,1,0,0,,S0027,SRC00533,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0201,SAP.iO,,,1,0,0,,S0027,SRC00533,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0202,angels,,,3,0,0,,S0027;S0029;S0087,SRC00533,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=3); no quality rating.
INV0203,Greenoaks,Hedge Fund,"San Francisco, USA",4,0,2,,S0027;S0040;S0053;S0080,SRC00531,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=4); no quality rating.
INV0204,Vertex Ventures,VC,Singapore,3,0,1,,S0027;S0185;S0230,SRC00531,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=3); no quality rating.
INV0205,Greycroft,VC,,1,0,0,,S0028,SRC00547,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0206,Ignition,,,1,0,0,,S0028,SRC00547,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0207,Eight Roads,CVC-corporate,"London, UK",1,0,0,,S0028,SRC00547,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0208,Meritech,,,1,0,0,,S0028,SRC00553,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0209,e.ventures,,,1,0,0,,S0028,SRC00553,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0210,PSP,,,1,0,0,,S0028,SRC00553,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0211,undisclosed (5 per SEC filing),,,1,0,0,,S0028,SRC00547,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0212,SoftBank Vision Fund II (secondary),Sovereign/Govt,"Tokyo, Japan",1,0,0,,S0028,SRC00549,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0213,SAP (strategic minority),,,1,0,0,,S0028,SRC00549,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0214,Stakeboat Capital,,,1,0,1,,S0029,SRC00561,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0215,Jyoti Bansal,,,1,0,0,,S0029,SRC00561,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0216,JI Company,,,1,0,0,,S0029,SRC00561,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0217,Stakeboat,,,1,0,0,,S0029,SRC00576,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0218,IFC,Sovereign/Govt,"Washington, USA",6,0,0,,S0029;S0038;S0116;S0229;S0238;S0241,SRC00576,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=6); no quality rating.
INV0219,Goldman Sachs Alternatives,,,1,0,1,,S0030,SRC00582,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0220,A91 Partners,VC,"Mumbai, India",4,0,2,,S0030;S0093;S0110;S0158,SRC00582,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=4); no quality rating.
INV0221,ChrysCapital,PE,"Mumbai, India",3,0,1,,S0030;S0041;S0163,SRC00580,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=3); no quality rating.
INV0222,Dragon Funds,,,1,0,0,,S0030,SRC00580,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0223,TR Capital,,,2,0,0,,S0030;S0056,SRC00580,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0224,Goldman Sachs Asset Management,,,2,0,0,,S0030;S0322,SRC00581,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0225,Steadview Capital,Hedge Fund,"Mumbai, India",9,0,2,,S0030;S0040;S0043;S0075;S0096;S0120;S0134;S0142;S0231,SRC00581,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=9); no quality rating.
INV0226,Multiples Alternate Asset Management,PE,,3,0,1,,S0030;S0041;S0255,SRC00581,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=3); no quality rating.
INV0227,Eight Roads Ventures,CVC-corporate,"London, UK",4,0,1,,S0030;S0056;S0079;S0116,SRC00581,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=4); no quality rating.
INV0228,Apis Partners,PE,"London, UK",2,0,2,,S0031;S0096,SRC00589,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0229,Winter Capital,,,2,0,0,,S0031;S0106,SRC00589,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0230,Evolvence,,,3,0,0,,S0031;S0068;S0238,SRC00589,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=3); no quality rating.
INV0231,RevX Capital,,,1,0,0,,S0031,SRC00596,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0232,FTV Capital,,,1,0,1,,S0032,SRC00598,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0233,Sequoia Capital,VC,"Menlo Park, CA, USA",7,0,0,,S0032;S0052;S0117;S0134;S0137;S0177;S0307,SRC00598,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=7); no quality rating.
INV0234,Mastercard,CVC-corporate,"Purchase, USA",3,0,2,,S0032;S0035;S0072,SRC00598,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=3); no quality rating.
INV0235,Sequoia Capital (Peak XV),VC,"Menlo Park, CA, USA",2,0,2,,S0032;S0134,SRC00598,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0236,Reliance Industries,CVC-corporate,,2,0,1,,S0033;S0066,SRC00607,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0237,M12,CVC-corporate,,2,0,0,,S0033;S0057,SRC00607,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0238,Point72 Ventures,,,1,0,0,,S0033,SRC00607,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0239,Silicon Valley Bank,,,1,0,0,,S0033,SRC00607,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0240,Point72 Private Investments,,,1,0,0,,S0033,SRC00605,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0241,Qualcomm Ventures,Corporate VC,"San Diego, USA",9,0,0,,S0033;S0071;S0075;S0083;S0099;S0105;S0116;S0177;S0278,SRC00605,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=9); no quality rating.
INV0242,Pavilion Capital,,,1,0,0,,S0033,SRC00605,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0243,Point72 Private Investments/Ventures,,,1,0,1,,S0033,SRC00605,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0244,M12 (Microsoft),CVC-corporate,,1,0,0,,S0033,SRC00607,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0245,Coatue,Hedge Fund / Growth,"New York, USA",4,0,1,,S0034;S0039;S0044;S0054,SRC00613,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=4); no quality rating.
INV0246,Battery Ventures,,,1,0,0,,S0034,SRC00613,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0247,CRV,VC,,1,0,1,,S0034,SRC00613,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0248,Bond Capital,VC,"San Francisco, USA",1,0,0,,S0034,SRC00614,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0249,Optum (UnitedHealth),,,1,0,0,,S0035,SRC00623,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0250,Optum,,,1,0,1,,S0035,SRC00623,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0251,Optum (UnitedHealth Group),,,1,0,0,,S0035,SRC00623,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0252,Sodexo,,,1,0,0,,S0035,SRC00635,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0253,F2A,,,1,0,0,,S0035,SRC00635,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0254,Sodexo BRS,,,1,0,0,,S0035,SRC00638,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0255,QIA,,,1,0,0,,S0036,SRC00650,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0256,Google,corporate VC,USA,5,0,1,,S0036;S0052;S0058;S0064;S0258,SRC00650,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=5); no quality rating.
INV0257,Flipkart (company-funded),CVC-corporate,"Bengaluru, India",1,0,0,,S0036,SRC00646,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0258,Wellington Management,,,1,0,1,,S0037,SRC00656,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
