founder_id,person_id,startup_id,name,role_title,founder_type,active,previous_company_first,city,sector,founder_sequence,source_id,confidence,notes
FDR0110,P0190,S0040,Srinath Ramakkrushnan,Co-founder,co-founder,True,,Bengaluru,b2b manufacturing,1,SRC00716,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0111,P0191,S0040,Vishal Chaudhary,Co-founder,co-founder,True,,Bengaluru,b2b manufacturing,1,SRC00716,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0112,P0192,S0040,Rahul Sharma,Co-founder,co-founder,False,,Bengaluru,b2b manufacturing,1,SRC00724,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0113,P0193,S0040,Ankit Fatehpuria,Co-founder,co-founder,True,,Bengaluru,b2b manufacturing,1,SRC00722,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0114,P0049,S0041,Harsh Jain,Co-founder & CEO,co-founder,True,,Mumbai,gaming/fantasy sports,1,SRC00735,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0115,P0195,S0041,Bhavit Sheth,Co-founder,co-founder,True,,Mumbai,gaming/fantasy sports,1,SRC00737,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0116,P0196,S0042,Naveen Tewari,Founder & CEO,founder,True,,Bengaluru,adtech,1,SRC00756,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0117,P0197,S0042,Mohit Saxena,Co-founder,co-founder,,,Bengaluru,adtech,1,SRC00753,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0118,P0198,S0042,Abhay Singhal,Co-founder,co-founder,,,Bengaluru,adtech,1,SRC00753,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0119,P0199,S0042,Piyush Shah,Co-founder,co-founder,,,Bengaluru,adtech,1,SRC00753,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0120,P0206,S0043,Falguni Nayar,"Founder, Executive Chairperson, MD & CEO",founder,True,,Mumbai,D2C beauty / beauty-tech retail,1,SRC00776,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0121,P0207,S0043,Adwaita Nayar,"Co-founder; Exec Director, CEO Nykaa Fashion & Owned Brands",co-founder,True,,Mumbai,D2C beauty / beauty-tech retail,1,SRC00782,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0122,P0208,S0043,Anchit Nayar,"Executive Director, CEO Beauty (family; co-founder attribution unverified)",co-founder,True,,Mumbai,D2C beauty / beauty-tech retail,1,SRC00783,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0123,P0210,S0044,Jaydeep Barman,Co-founder & CEO,co-founder,True,,Mumbai,foodtech/cloud kitchen,1,SRC00785,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0124,P0211,S0044,Kallol Banerjee,Co-founder,co-founder,True,,Mumbai,foodtech/cloud kitchen,1,SRC00785,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0125,P0216,S0045,Fahim Sultan (Fahim Sultan Ali),Founder,founder,True,,Bengaluru,D2C pet food / consumer goods,1,SRC00797,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0126,P0217,S0045,Fahim Sultan Ali,Founder,,True,,Bengaluru,D2C pet food / consumer goods,1,SRC00797,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0127,P0219,S0046,Srikanth Velamakanni,"Co-founder, Group CEO / Executive Vice-Chairman",co-founder,True,,Mumbai,enterprise AI/analytics,1,SRC00816,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0128,P0220,S0046,Pranay Agrawal,Co-founder & CEO (from 2016),co-founder,True,,Mumbai,enterprise AI/analytics,1,SRC00825,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0129,P0221,S0046,Nirmal Palaparthi,Co-founder,co-founder,False,,Mumbai,enterprise AI/analytics,1,SRC00825,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0130,P0222,S0046,Pradeep Suryanarayan,Co-founder,co-founder,False,,Mumbai,enterprise AI/analytics,1,SRC00825,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0131,P0223,S0046,Ramakrishna Reddy,Co-founder,co-founder,False,,Mumbai,enterprise AI/analytics,1,SRC00825,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0132,P0225,S0047,S. Karthik Venkateswaran,Co-founder & CEO,co-founder,True,,"Bengaluru, Karnataka",B2B ecommerce (food & grocery),1,SRC00845,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0133,P0226,S0047,Ashish Jhina,Co-founder & COO,co-founder,True,,"Bengaluru, Karnataka",B2B ecommerce (food & grocery),1,SRC00845,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0134,P0232,S0048,Anuj Srivastava,Co-founder (CEO/Chairman per varying sources),co-founder,True,,Bengaluru,Home interiors marketplace,1,SRC00851,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0135,P0233,S0048,Ramakant Sharma,Co-founder & COO/CEO,co-founder,True,,Bengaluru,Home interiors marketplace,1,SRC00851,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0136,P0234,S0048,Shagufta Anurag,Co-founder,co-founder,False,,Bengaluru,Home interiors marketplace,1,SRC00874,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0137,P0235,S0048,Saurabh Jain,Co-founder (exited Feb 2026),,False,,Bengaluru,Home interiors marketplace,1,SRC00860,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0138,P0241,S0049,Vidit Aatrey,"Co-founder & CEO (Chairman/MD, promoter per NSE filing)",co-founder,True,,"Bengaluru, Karnataka",Horizontal ecommerce / social commerce,1,SRC00903,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0139,P0242,S0049,Sanjeev Barnwal (Sanjeev Kumar),Co-founder & CTO,co-founder,True,,"Bengaluru, Karnataka",Horizontal ecommerce / social commerce,1,SRC00904,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0140,P0243,S0049,Videt Aatrey,Co-founder & CEO (Chairman/MD),,True,,"Bengaluru, Karnataka",Horizontal ecommerce / social commerce,1,SRC00899,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0141,P0244,S0049,Sanjeev Barnwal,Co-founder & CTO,,True,,"Bengaluru, Karnataka",Horizontal ecommerce / social commerce,1,SRC00900,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0142,P0060,S0050,Bhavish Aggarwal,Co-founder & CEO (IIT Bombay),co-founder,True,,Bengaluru,Mobility / road transport tech,1,SRC00921,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0143,P0251,S0050,Ankit Bhati,Co-founder & ex-CTO (IIT Bombay; stepped back from day-to-day),co-founder,False,,Bengaluru,Mobility / road transport tech,1,SRC00922,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0144,P0255,S0051,Aravind Sanka,Co-founder & CEO,,True,,"Bengaluru, Karnataka",Mobility / road transport tech (bike taxi-led multimodal),1,SRC00925,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0145,P0256,S0051,Pavan Guntupalli,Co-founder,,True,,"Bengaluru, Karnataka",Mobility / road transport tech (bike taxi-led multimodal),1,SRC00928,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0146,P0257,S0051,SR Rishikesh (Rishikesh SR),Co-founder (tech),co-founder,True,,"Bengaluru, Karnataka",Mobility / road transport tech (bike taxi-led multimodal),1,SRC00942,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0147,P0258,S0051,SR Rishikesh (Rishikesh S R),Co-founder (tech),,True,,"Bengaluru, Karnataka",Mobility / road transport tech (bike taxi-led multimodal),1,SRC00943,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0148,P0260,S0052,Ankush Sachdeva,Co-founder & CEO,,True,,Bengaluru,social media,1,SRC00971,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0149,P0261,S0052,Bhanu Pratap Singh,Co-founder (stepped back from day-to-day 2023),,,,Bengaluru,social media,1,SRC00985,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0150,P0262,S0052,Farid Ahsan,Co-founder (stepped back from day-to-day 2023),,,,Bengaluru,social media,1,SRC00985,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0151,P0263,S0052,Manohar Singh Charan,Co-founder & CFO,,True,,Bengaluru,social media,1,SRC00973,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0152,P0266,S0053,Nirmit Parikh,CEO / Founder,,,,Bengaluru,hr-tech/jobs,1,SRC00998,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0153,P0267,S0053,Aryan Kenchin,Co-founder,,,,Bengaluru,hr-tech/jobs,1,SRC00998,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0154,P0273,S0054,Shashvat Nakrani,Co-founder,co-founder,True,,New Delhi,fintech payments/lending,1,SRC01020,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0155,P0274,S0054,Ashneer Grover,"Co-founder (ex; joined Nov 2018, resigned Mar 2022)",co-founder,False,,New Delhi,fintech payments/lending,1,SRC01014,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0156,P0275,S0054,Bhavik Koladiya,Co-founder (incorporator Mar 2018; exited),co-founder,False,,New Delhi,fintech payments/lending,1,SRC01021,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0157,P0278,S0055,Saurav Kumar,Founder & CEO,,,,Delhi,ev commercial,1,SRC01025,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0158,P0284,S0056,Akshay Mehrotra,Co-founder & CEO,,,,Pune,fintech lending,1,SRC01046,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0159,P0285,S0056,Ashish Goyal,Co-founder & CFO,,,,Pune,fintech lending,1,SRC01045,,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0160,P0286,S0057,Abhinav Shashank,Co-founder & CEO,co-founder,True,,Noida,healthtech saas/ai,1,SRC01052,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0161,P0287,S0057,Kanav Hasija,Co-founder,co-founder,True,,Noida,healthtech saas/ai,1,SRC01054,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0162,P0288,S0057,Sandeep Gupta,Co-founder,co-founder,True,,Noida,healthtech saas/ai,1,SRC01054,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0163,P0289,S0058,Awais Ahmed,Founder and CEO,founder,True,,Bengaluru,spacetech,1,SRC01077,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0164,P0290,S0058,Kshitij Khandelwal,Founder and CTO,founder,True,,Bengaluru,spacetech,1,SRC01077,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0165,P0291,S0059,Rajashree Nambiar,"Co-founder, MD & CEO",co-founder,True,,Mumbai,fintech lending green,1,SRC01095,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0166,P0292,S0059,Govind Sankaranarayanan,"Co-founder, Wholetime Director & COO",co-founder,True,,Mumbai,fintech lending green,1,SRC01095,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0167,P0294,S0060,Sneh Vaswani,Co-founder & CEO,co-founder,True,,Mumbai,edtech robotics / consumer AI robots,1,SRC01103,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0168,P0295,S0060,Prashant Iyengar,Co-founder & CTO,co-founder,True,,Mumbai,edtech robotics / consumer AI robots,1,SRC01114,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
